Diarienummer,Anordnare namn,Utbildningsnamn,Utbildningsområde,Belsut år 2020 april antal beviljade platser 2020,Beslut år 2020 april antal beviljade platser 2021,Beslut år 2020 Juli antal beviljade platser 2020,Beslut år 2021 antal beviljade platser 2021,Beslut år 2021 antal beviljade  platser 2022,Beslut år 2022 antal beviljade platser 2022,Beslut år 2022 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2024,Beslut år 2023 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser 2024,Beslut år 2024 antal beviljade platser start 2024,Beslut år 2024 antal beviljade start och avslut 2024,Beslut år 2024 antal beviljade start 2025,YH-poäng,Kommun,Län,FA-region,Antal kommuner,Antal län,Antal FA-regioner
MYH 2023/1289,Företagsuniversitetet AB,Upphandling av digitaliserings- och IT-lösningar,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,70,0,0,0,15,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1299,ALEA Kompetenshöjning AB,Rörnätsinspektör Mark,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,30,0,0,0,45,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1306,KYH AB Göteborg,Smart och hållbar energilagring inom batteri och vätgas,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,30,30,0,0,0,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/1307,KYH AB Malmö,3D-CAD Markarbete och anläggning,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,30,0,0,0,25,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2023/1308,KYH AB Malmö,Schaktfritt ledningsbyggande,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,30,30,0,0,0,20,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2023/1309,KYH AB Stockholm,Automation för fastigheter,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,30,30,0,0,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1317,"Mariestads kommun, Dacapo Mariestad",Att tillvarata trädens nytta i staden- från planering till anläggning och skötsel,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,0,0,0,25,0,0,0,30,Mariestad,Västra Götaland,Skövde-Skara,1,1,1
MYH 2023/1318,"Mariestads kommun, Dacapo Mariestad",Bevara och återskapa natur- från idé till genomförande inom den kommunala utvecklingen,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,0,0,0,25,0,0,0,30,Mariestad,Västra Götaland,Skövde-Skara,1,1,1
MYH 2023/1319,"Mariestads kommun, Dacapo Mariestad",Hållbara våtmarker i stad och på landsbygd,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,0,0,0,25,0,0,0,30,Mariestad,Västra Götaland,Skövde-Skara,1,1,1
MYH 2023/1321,"Kunskapsförbundet Väst, Vuxenutbildningen",Symtomlindring och vård i livets slut,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,30,60,0,0,0,60,Vänersborg,Västra Götaland,Trollhättan-Vänersborg,1,1,1
MYH 2023/1322,Nercia Utbildning,Solenergilagring,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,30,30,0,0,0,60,Västerås,Västmanland,Västerås,1,1,1
MYH 2023/1323,IHM Business School AB Göteborg,Revenue Management för besöksnäringen,"Hotell, restaurang och turism",0,0,0,0,0,0,0,0,0,0,40,0,0,0,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/1328,YrkesAkademin YH AB,Fuktteknik och skadeutredning,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,25,25,0,0,0,80,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2023/1330,YrkesAkademin YH AB,Cloud Native Computing,Data/IT,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,Sundsvall,Västernorrland,Sundsvall,1,1,1
MYH 2023/1342,One Academy AB,Hållbara Inköp,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,20,50,0,0,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2023/1348,"Landskrona Stad, Yrkeshögskolan Landskrona",Funktionsnedsättningar i ett helhetsperspektiv,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,30,0,0,0,50,Landskrona,Skåne,Malmö-Lund,1,1,1
MYH 2023/1349,"Kunskapsförbundet Väst, Vuxenutbildningen",Välfärdsteknologi för undersköterskor,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,30,60,0,0,0,50,Vänersborg,Västra Götaland,Trollhättan-Vänersborg,1,1,1
MYH 2023/1362,Nackademin AB,Cirkulärt byggande och återbruk ,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,40,80,0,0,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2023/1367,INSU AB,Solenergiprojektering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,35,35,0,0,0,95,Nyköping,Södermanland,Nyköping-Oxelösund,1,1,1
MYH 2023/1369,INSU AB,Ventilationsinjustering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,35,35,0,0,0,80,Katrineholm,Södermanland,Eskilstuna,1,1,1
MYH 2023/1372,Nackademin AB,UX-writing,Journalistik och information,0,0,0,0,0,0,0,0,0,80,120,0,0,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2023/1374,Plushögskolan AB - Teknikhögskolan,Effektivisering av biogasprocessen,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,40,60,0,0,0,65,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2023/1383,Lernia Utbildning AB,"Automation, styrning och övervakning",Teknik och tillverkning,0,0,0,0,0,0,0,0,0,25,45,0,0,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2023/1387,Lernia Utbildning AB,CNC-teknik: CAD & CAM,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,16,24,0,0,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2023/1395,"Skövde kommun, Skövde Yrkeshögskola",Specialiserad undersköterska/stödassistent inom välfärdsteknologi,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,35,35,0,0,0,95,Skövde,Västra Götaland,Skövde-Skara,1,1,1
MYH 2023/1396,John Ericsson Institutet,Fastighetsautomation,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,35,35,0,0,0,20,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1397,John Ericsson Institutet,Energieffektivisering och driftoptimering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,30,35,0,0,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1398,John Ericsson Institutet,Digital transformation för fastighetsbranschen,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,40,0,0,0,30,Malmö,Skåne,Malmö-Lund,1,1,1
